"CNTF1_10.5"	"CNTM1_10.5"	"CNTM2_10.5"	"CNTF2_10.5"	"CNTM3_10.5"	"CNTF3_10.5"	"CNTM4_10.5"	"DHTF1_10.5"	"DHTF2_10.5"	"DHTM1_10.5"	"DHTF3_10.5"	"DHTM2_10.5"	"DHTF4_10.5"	"DHTM3_10.5"	"DHTF5_10.5"	"DHTF6_10.5"	"DHTF7_10.5"	"DHTF8_10.5"	"FLUF1_10.5"	"FLUM1_10.5"	"FLUF2_10.5"	"FLUF3_10.5"	"genes"	"gene_group"
"Lamb1"	6.17925493917216	6.91635637449841	6.13924696936443	5.54931666728846	5.98770889071652	5.75945418459512	5.97528912920171	6.14063769064079	4.03130774472009	4.971925040482	4.19713325566325	4.07996498719697	4.71269221658898	5.10665806173339	4.60988788603308	5.02246061534967	3.92787667689621	3.64863357852559	6.61480125736209	6.48530795764606	6.58627111554698	4.75022133848047	"Lamb1"	"DEGs of placenta with male fetus"
"Egln3"	4.65521062421436	4.80709283232813	4.68402329983498	4.72575801826069	4.30283954858212	3.5815724230088	5.04654114281418	3.07931299327145	3.16712097943273	1.18012922443844	1.72785884775726	1.86867874654342	2.05405628418552	2.37348801925951	3.89123024712074	3.41858814830099	2.64128486417046	5.15479318675504	4.34007375410968	4.04164183379702	3.58154292886254	4.94484608120512	"Egln3"	"DEGs of placenta with male fetus"
"Rtn1"	3.47627800380177	4.84992446393628	2.84327151574431	1.82620511837831	3.51216503450685	0	2.60850836790414	0	0	0	0	0	0	0	0	0	0	2.61577844589409	2.93820085798517	4.37066986066123	3.58154292886254	0	"Rtn1"	"DEGs of placenta with male fetus"
"1700086L19Rik"	4.48438738746607	4.62179106025186	3.12442238728103	4.23436462290487	4.0841705870378	2.12959602362445	3.05030963410355	0	0	0	0	0	0	1.92141718217169	0	0	0	0	4.23052045370444	4.5830650993491	4.96217297691126	0	"1700086L19Rik"	"DEGs of placenta with male fetus"
"Plekhh1"	5.5063967346801	6.13287428754051	5.78251309142835	4.02469072777513	5.15778627442746	4.09049433612415	4.91339632995959	4.82397524663972	2.02510031240372	1.18012922443844	2.76147599797131	2.31555740611604	2.30477352489903	4.02978180359604	3.99118372543303	2.81927871689669	1.99770439287717	3.31856157991009	5.06962648977561	5.80330581181928	5.62812785248249	3.42187029321182	"Plekhh1"	"DEGs of placenta with male fetus"
"Degs2"	5.96203844065848	6.13287428754051	6.54915835313708	6.01459571790135	5.43736127818568	5.69039584956232	5.88925879795536	2.57726663190761	3.73127091514836	3.30185027749791	3.51167214242775	3.69308642168094	3.49138328377502	4.54248080097277	4.99410497576288	3.24508976765027	3.20672304325362	5.63606237752621	6.07992179540337	5.26676858220649	5.45851530573875	6.53901126835813	"Degs2"	"DEGs of placenta with male fetus"
"Crip1"	7.15224496934231	7.13992083249012	8.45108641861927	8.3413895144993	7.19705104831498	9.19654607445561	7.92377543248624	12.3864297487168	9.58484302419555	11.9114230566316	6.97576042070602	8.04191093306799	8.05862270742724	9.36708731615745	11.1365303640501	11.6116703259864	7.90984043154995	10.131605113791	8.67078891597093	7.29115237965485	7.50804227874184	8.71249929877079	"Crip1"	"DEGs of placenta with male fetus"
"Basp1"	7.25148495477267	7.08719304227858	6.96033927743006	6.17570155234968	7.07612834799051	6.29731678355595	6.9721715416405	5.59086397481997	4.32446867455477	4.971925040482	4.84540487214293	5.20170152396749	4.19691819353815	5.82677712572732	5.297219749987	5.69732881778726	5.05231298724516	6.05314643298754	6.97894396678057	7.08246342651735	7.81965288866859	5.4726165473075	"Basp1"	"DEGs of placenta with male fetus"
"Snhg18"	3.40142114536682	2.95395958626061	3.89695238688524	3.48338031787441	3.67778396998614	5.04751737834733	4.08954676254241	7.5299686658075	4.32446867455477	6.93702876679576	5.00974310808625	5.64563320151158	6.31864181335941	5.82677712572732	6.06602212497657	6.68335939100963	6.61902131264259	4.03462206534051	4.28633674176835	3.55840384087025	3.05561105580417	4.75022133848047	"Snhg18"	"DEGs of placenta with male fetus"
"Sema5a"	2.95471746496472	2.12907334897057	2.49373489240327	3.11071281187816	1.62382106513146	2.60025166081937	2.60850836790414	2.57726663190761	3.66297640689474	3.30185027749791	4.90228981700632	4.2901189866429	5.30818642779326	4.6262973510369	3.54159648132414	2.81927871689669	5.42327440711567	3.49301664663924	1.68773987378784	2.09801795213949	2.47806476599077	3.42187029321182	"Sema5a"	"DEGs of placenta with male fetus"
"Psca"	3.47627800380177	2.38348457975998	4.39735675421086	4.97967652035427	2.71187791047313	8.58560197533418	5.41000907515018	11.1759491665799	8.80939970757616	11.1016206725229	5.59703500352115	3.16284471870032	4.66866224316255	6.77781471516514	10.0970720819938	10.6210380192264	1.6983208259234	8.66160408596055	7.49939002360756	3.72108214942645	3.68772024460466	5.95175359351136	"Psca"	"DEGs of placenta with male fetus"
"Gml"	4.11430595791661	3.77123757637156	4.16874257669407	4.72575801826069	4.19764405877776	5.7817580738775	4.55949677087699	7.84254918796205	5.26515411792235	8.05304551284952	4.7244289428175	4.91512774944708	4.37187206156565	4.70551060872283	6.73311193135944	7.75934334450043	2.24551098364953	5.74356260808266	5.30401016353977	3.99998271495894	4.78212948764682	4.35294283636778	"Gml"	"DEGs of placenta with male fetus"
"Ly6e"	8.15002582982875	8.13912063676716	8.45743778328328	8.70045026400249	8.46287630732258	9.08438285732302	8.4775728239029	9.73223783419068	9.47336207542564	9.68850725024987	9.40624977474796	9.38364575185182	9.33302756912732	9.31120010469443	9.44534742505202	9.62084415080081	9.11393757540474	9.28595450492421	8.49243457645759	8.11908486599256	8.53995547851271	9.15591638243701	"Ly6e"	"DEGs of placenta with male fetus"
"Cbx7"	4.94602276797007	5.0832155465463	4.92306191565017	4.41739667990817	4.66043001886108	3.23876748915659	4.51422904215123	4.20071435875084	2.56372504544359	2.60024189668681	0	1.21784480176333	0	3.90108396752697	2.88494861254233	2.81927871689669	0	2.88984790781713	4.90109430370094	5.09932991084911	4.51999352313999	2.4685161823893	"Cbx7"	"DEGs of placenta with male fetus"
"Fam19a5"	1.93117876484023	2.38348457975998	0	3.48338031787441	3.22150726271707	3.67985417274167	3.48509908552839	3.45103408543405	5.53726456975251	4.22678518878645	5.29108470473742	4.97717762902215	4.95190625635511	5.10665806173339	5.17502050935527	4.26110073084828	4.24502719158514	4.58993860443069	2.44441065240673	3.00560840752769	2.21946185626613	3.93093103986215	"Fam19a5"	"DEGs of placenta with male fetus"
"Slc38a4"	7.05790873284839	7.60752223776648	6.57275252052917	6.07032071387932	6.61699624080752	4.8077461697972	6.05647675195802	5.34853809435602	2.02510031240372	3.10363600559062	1.10847713584268	1.21784480176333	0.838491783415756	4.35865282252498	3.54159648132414	3.71327665897666	1.32009190150253	4.73593869475034	6.71988522708939	7.15543242325689	7.33093803641858	4.56521404295298	"Slc38a4"	"DEGs of placenta with male fetus"
"Smagp"	5.29520385412598	5.48757429348259	4.16874257669407	4.23436462290487	5.12946445783272	2.78824955365902	4.31745837963692	1.80076097969351	3.66297640689474	2.87378439143116	2.76147599797131	2.31555740611604	2.86897080842639	3.6030979938865	3.40329404726593	3.04783730124734	2.95153010172108	3.78908716079134	5.27671165125616	5.21308627930878	5.12222007292671	4.04855778808717	"Smagp"	"DEGs of placenta with male fetus"
"Krt18"	10.0794991145979	10.4085225120743	10.1496502756567	9.74225282382534	9.62578357140714	9.16082798867214	9.49023367370423	8.64720785498394	5.66497394977582	7.13192670289158	4.59237244693847	4.07996498719697	4.988185274603	8.44912270288664	7.68213398833559	7.98308894458382	4.80440275571149	8.17119758649656	9.92561838935325	9.7757975963209	10.1689082474642	8.1535282828222	"Krt18"	"DEGs of placenta with male fetus"
"Pkp2"	5.81115932260214	6.13287428754051	6.10729060026817	5.46866560621497	5.8382296970641	4.62244108143474	5.8714195270036	4.6915562172969	3.06496633438475	3.30185027749791	2.15980283673961	1.21784480176333	0.838491783415756	4.14793333203117	3.89123024712074	4.65720424002354	2.45692713871588	4.66478475496438	5.87674831424228	6.05797356211015	6.17622977129343	3.8683141248192	"Pkp2"	"DEGs of placenta with male fetus"
"Hic2"	5.78194718336405	6.41547315449003	6.31740919405283	4.23436462290487	5.98770889071652	3.67985417274167	5.43451491635698	3.45103408543405	2.56372504544359	3.89972456319096	2.76147599797131	2.31555740611604	2.05405628418552	4.14793333203117	3.78383281038875	3.95786135110974	1.99770439287717	4.73593869475034	5.82114655468731	6.33425507642774	5.77988093343676	3.73428545930139	"Hic2"	"DEGs of placenta with male fetus"
"Chrd"	4.836627757225	4.01655328208935	5.30753229756088	5.29243074471126	4.84592633419931	5.51511091710198	5.19735808788019	6.08892741855631	6.1497593160801	6.76298008094797	5.66436077615461	6.23372380860671	6.42833362903732	5.89595556890996	5.94660351980492	6.05370695627191	5.97998040842969	5.4790066392582	4.97088687536519	4.9541784677604	4.68291475023123	5.68734032849372	"Chrd"	"DEGs of placenta with male fetus"
"Hunk"	3.91344796631536	4.01655328208935	3.89695238688524	3.77927596808462	3.10996915117113	2.38403229178112	3.66154843042766	1.80076097969351	0	1.18012922443844	1.10847713584268	1.21784480176333	0	1.25940800296492	0	3.41858814830099	0.806043593868859	2.27713787278049	3.84087584340267	3.37502277106999	4.12576562383547	2.4685161823893	"Hunk"	"DEGs of placenta with male fetus"
"Cldn6"	4.91944180784038	4.67039512422375	5.82242684058165	3.77927596808462	3.89523938372219	1.82046981156331	3.05030963410355	2.57726663190761	0.690676648191743	0	0	0	0	0	0	0	0	1.19054192685384	4.28633674176835	4.46554880193679	5.48820526456724	1.55751353475981	"Cldn6"	"DEGs of placenta with male fetus"
"Msln"	5.52414729781423	5.28398092755873	6.45072266725713	6.12397310470914	5.07109621618379	5.84667259623179	6.4660848701688	4.54574326909034	5.26515411792235	3.63153930195064	2.76147599797131	3.16284471870032	2.51830313974079	4.35865282252498	5.40987186432267	5.39900157133311	0.806043593868859	6.16049980720379	5.99871363662533	5.38476575399531	5.23158479111273	6.16213787526697	"Msln"	"DEGs of placenta with male fetus"
"Tulp1"	3.91344796631536	4.51937630572962	2.84327151574431	1.82620511837831	3.22150726271707	2.12959602362445	3.28402197657116	0	0	0	0	0	0	0	2.06811965613919	0	0	1.19054192685384	3.19307144817358	3.91287212291149	3.46692610425351	0	"Tulp1"	"DEGs of placenta with male fetus"
"Nrm"	4.6226258726034	4.62179106025186	4.39735675421086	4.02469072777513	4.40088314327132	5.22077318242245	4.87809745675377	5.25778730913788	6.12458702614913	5.61785348405287	6.69905122620788	6.20807711512659	6.4545012358026	5.71636183750928	5.25762568208838	5.17540273192586	6.17190648032387	4.42748240079872	4.3918808580314	4.37066986066123	3.87916544874789	5.4726165473075	"Nrm"	"DEGs of placenta with male fetus"
"Cul7"	6.5864935689011	6.87547986836803	6.61881388969952	6.6110126237086	6.45526019915874	5.66662175037841	6.17756288630336	5.25778730913788	4.90013726403578	5.08386175134012	5.00974310808625	5.14876071534069	5.12481323480757	5.67759548383019	5.58003991360157	5.51821717709922	5.08449135981483	5.59837207616165	6.39122823748934	6.72150820133427	6.59993391324099	5.65060220326898	"Cul7"	"DEGs of placenta with male fetus"
"AI661453"	6.08672576617089	6.21708376082654	6.39886598942237	5.95663152942344	5.61128305246401	5.37543539226789	6.11828979910562	5.25778730913788	3.06496633438475	4.01717799235969	3.51167214242775	3.83389180857565	4.19691819353815	4.98492865601528	4.60988788603308	4.72486831257509	4.80440275571149	5.39356404792694	6.3525306244746	6.60823657357485	6.08201790679703	4.75022133848047	"AI661453"	"DEGs of placenta with male fetus"
"Tfeb"	4.2905866131947	4.93195185738648	3.89695238688524	3.77927596808462	4.25120039507931	3.67985417274167	3.96049263961243	3.74633399718559	1.15580149117805	2.87378439143116	1.10847713584268	1.21784480176333	2.30477352489903	2.37348801925951	2.06811965613919	2.21252470756492	1.32009190150253	2.27713787278049	4.49022720069239	4.86416834031693	4.5763697685472	1.55751353475981	"Tfeb"	"DEGs of placenta with male fetus"
"Uhrf1"	5.07204291809526	5.7587891607216	4.28757330428908	4.23436462290487	4.97886213241375	3.36231005138474	5.25353079910243	3.74633399718559	3.06496633438475	0	3.77799531400139	3.16284471870032	5.0235743291937	3.42731439039713	2.66045622030928	2.54756716607827	4.40647353630086	2.88984790781713	4.75048268226011	5.70302030553114	5.54581273822531	3.33191797664982	"Uhrf1"	"DEGs of placenta with male fetus"
"Rmdn2"	4.0173696780322	4.51937630572962	4.49937363669124	3.77927596808462	4.6994864478972	4.16025437761297	4.68735469499363	3.74633399718559	2.70627927223407	2.87378439143116	2.15980283673961	1.86867874654342	2.70426519853919	3.42731439039713	4.08465860976225	3.24508976765027	2.45692713871588	3.49301664663924	4.86488965573893	4.40299445768222	4.82929024012022	2.77196650580094	"Rmdn2"	"DEGs of placenta with male fetus"
"Mta3"	5.64263806010691	6.20063050249652	5.61080434417245	5.38323753752689	6.00340057801664	4.85057850921487	5.67973033360531	5.05712588823515	4.13578844611598	3.89972456319096	4.6599111347969	4.71115385973992	4.42577308667678	4.98492865601528	4.73048679288049	3.57344358616819	4.6409171575417	4.66478475496438	6.09562895439204	6.16551696085021	6.17622977129343	5.14300471012636	"Mta3"	"DEGs of placenta with male fetus"
"Ddx3y"	0	4.80709283232813	4.39735675421086	0	4.19764405877776	0	4.46749479960843	0	0.690676648191743	1.82046142968812	0	1.86867874654342	0	2.37348801925951	0	0	0	0	0	4.743133645176	0.936816342169263	0	"Ddx3y"	"DEGs of placenta with male fetus"
"Dsg2"	4.74876893662724	5.25240076455253	4.92306191565017	4.57980035024969	4.35269404939068	3.77186549905975	4.60338723038724	4.20071435875084	1.15580149117805	3.30185027749791	1.10847713584268	0	0.838491783415756	2.99455697166917	3.25031390670732	3.57344358616819	0	3.12007115268144	4.7102380148148	4.55457119886749	4.91922444394135	2.0837585928359	"Dsg2"	"DEGs of placenta with male fetus"
"Cd74"	4.91944180784038	4.08985658217078	5.36271402694238	5.54931666728846	5.43736127818568	6.44438061931974	5.22571781850311	6.41713255593571	5.79829919005143	6.82872543801718	6.37658087552224	6.25892253442829	6.83917716715512	6.90072027611578	6.54856813931579	6.70026775047278	6.80432066479558	5.87546819028203	5.59670699820437	5.53817089143994	5.75567152748923	6.46688397396591	"Cd74"	"DEGs of placenta with male fetus"
"Aldh3b2"	5.07204291809526	5.22011382115827	4.76818098872766	4.41739667990817	4.35269404939068	3.47610270130867	4.80479802050606	1.80076097969351	0.690676648191743	1.82046142968812	0	0	0	3.6030979938865	2.39447671048642	1.14510278702269	0	2.88984790781713	5.66146068431658	5.58118252965795	5.19604314788926	2.4685161823893	"Aldh3b2"	"DEGs of placenta with male fetus"
"4930481A15Rik"	1.93117876484023	2.12907334897057	1.34716328448341	1.82620511837831	2.16022220432844	3.10364633767904	2.214730533382	3.74633399718559	3.06496633438475	5.02897875051205	2.49178053692726	3.36203904359001	2.51830313974079	3.42731439039713	2.39447671048642	3.57344358616819	2.64128486417046	3.49301664663924	1.68773987378784	2.2479129576333	3.34241138893587	2.6282049861705	"4930481A15Rik"	"DEGs of placenta with male fetus"
"Mamdc2"	0.644071623159549	1.42609409703018	0	1.82620511837831	0.760406101231858	3.36231005138474	1.96848113679654	4.38351878522403	2.40552476109167	5.02897875051205	4.00273227213682	3.69308642168094	3.76668805514391	3.22710169594158	3.07916666513159	3.57344358616819	4.50486773165623	1.83380868448704	0.799506304995803	0	0.936816342169263	3.13320908518031	"Mamdc2"	"DEGs of placenta with male fetus"
"Papss2"	3.32246661804262	3.2381617438329	4.76818098872766	4.23436462290487	3.32503750866087	5.40447329195017	4.46749479960843	8.38310502952982	5.93489280320568	8.56323165528948	2.98860755657655	3.36203904359001	0.838491783415756	5.04707686424502	7.3841938586218	7.97616372945201	1.6983208259234	6.86312838287051	4.66883840853274	3.08744657298213	3.20612632128181	4.60416223344652	"Papss2"	"DEGs of placenta with male fetus"
"Lcor"	4.71825203424163	4.97128041994388	4.39735675421086	4.02469072777513	4.66043001886108	3.67985417274167	4.51422904215123	4.82397524663972	3.97608574546407	3.47609205972265	3.51167214242775	2.31555740611604	3.01678475027666	2.71718823846573	3.89123024712074	3.71327665897666	2.64128486417046	4.33883578569662	4.3918808580314	4.66531820640157	4.82929024012022	3.8683141248192	"Lcor"	"DEGs of placenta with male fetus"
